Place,Movie Title,Rating,Year,Reviews
"4,893",Lihaaf: The Quilt,6.1,2019,2
"4,896",Arjun Patiala,4.3,2019,11
"4,897",Judgementall Hai Kya,6.0,2019,6
"4,898",Moksh To Maya,4.3,2019,4
"4,900",Ghost,4.8,2019,4
"4,903",Nirvana Inn,5.8,2019,13
"4,905",Khandaani Shafakhana,4.3,2019,12
"4,906",Barot House,7.2,2019,22
"4,908",Singham,4.2,2019,8
"4,911",Chicken Curry Law,5.8,2019,4
"4,912",Pranaam,4.2,2019,18
"4,913",Jabariya Jodi,3.9,2019,14
"4,914",Mushkil,4.8,2019,7
"4,918",Ranj,8.3,2019,0
"4,920",Batla House,7.2,2019,15
"4,921",Mission Mangal,6.5,2019,17
"4,922",Ahaan,7.0,2019,3
"4,924",Darklight,7.5,2019,0
"4,926",Saaho,5.0,2019,24
"4,928",The Sky Is Pink,7.6,2019,9
"4,929",Chhichhore,8.2,2019,5
"4,933",Pailwaan,6.2,2019,18
"4,934",Section 375,8.1,2019,6
"4,935",Dream Girl,7.0,2019,23
"4,937",Cypher,8.7,2019,11
"4,938",Pyaar Se from Kolkata - Pari,4.8,2019,0
"4,939",Pal Pal Dil Ke Paas,4.5,2019,25
"4,940",The Zoya Factor,4.3,2019,21
"4,941",Prassthanam,5.8,2019,20
"4,942",Scotland,4.8,2019,14
"4,944",Phulmania,5.8,2019,2
"4,945",Kandy Twist,8.5,2019,0
"4,949",Main Zaroor Aaunga,4.2,2019,2
"4,950",Little Baby,8.7,2019,5
"4,951",Chai Coffee,8.6,2019,1
"4,952",Jhalki,6.9,2019,3
"4,954",Mera Ram Kho Gaya,9.1,2019,0
"4,955",Ekram,6.0,2019,0
"4,957",Love You Krishna,7.4,2019,0
"4,959",Daawat-e-Biryani,7.7,2019,3
"4,960",Filter Coffee Liquor Cha,7.2,2019,1
"4,961",Gumnaami,7.8,2019,24
"4,962",War,6.5,2019,25
"4,963",Shehjar,7.8,2019,0
"4,964",Axone,6.9,2019,24
"4,965",Chanakya,5.4,2019,16
"4,966",Dolly Kitty Aur Woh Chamakte Sitare,5.4,2019,10
"4,967",Aise Hee,7.9,2019,1
"4,968",Roam Rome Mein,7.0,2019,5
"4,969",Aadhaar,6.3,2019,1
"4,972",99 Songs,6.5,2019,17
"4,975",Tara Mira,6.7,2019,0
"4,976",The Destiny Samaj of Banjaraa,8.2,2019,0
"4,978",Saand Ki Aankh,7.7,2019,22
"4,979",Ramprasad Ki Tehrvi,7.5,2019,19
"4,981",Officer Arjun Singh IPS,7.6,2019,6
"4,982",P Se Pyaar F Se Faraar,6.5,2019,23
"4,983",Kirket,7.9,2019,11
"4,984",Life Mein Time Nahi Hai Kisi Ko,7.3,2019,2
"4,985",#Yaaram,4.5,2019,2
"4,986",Make in India,7.9,2019,0
"4,987",Upstarts,6.7,2019,5
"4,988",Chhappad Phaad Ke,6.3,2019,25
"4,989",Kastoori,9.4,2019,12
"4,991",Junction Varanasi,4.0,2019,1
"4,992",Cargo,5.6,2019,1
"4,993",Laal Kaptaan,7.2,2019,23
"4,994",Raahgir,7.9,2019,0
"4,995",Eeb Allay Ooo!,7.2,2019,8
"4,996",Khanaur,7.1,2019,0
"4,997",Aani Maani,7.4,2019,2
"4,999",Kaithi,8.5,2019,3
"5,000",Adventure Kids,6.8,2019,1
