Place,Movie Title,Rating,Year,Reviews
"6,070",X or Y,7.6,2022,0
"6,071",Shamshera,4.8,2022,25
"6,072",Hasta Khel Ta Parivaar,No ratings,2022,1
"6,074",The Legend,5.6,2022,19
"6,075",Ek Villain Returns,4.5,2022,3
"6,077",Good Luck Jerry,5.5,2022,11
"6,078",Antaryatri Mahapurush (The Walking God),9.9,2022,2
"6,085",Darlings,6.6,2022,20
"6,086",Unfinished Story,7.6,2022,1
"6,087",Masoom Sawaal,2.2,2022,2
"6,088",Naar Ka Sur,9.6,2022,6
"6,089",Haryana,9.6,2022,4
"6,090",Miami Seh New York,8.3,2022,0
"6,093",Match Of Life,7.6,2022,0
"6,094",Sayanna Varthakal,4.9,2022,9
"6,095",Paggal,8.9,2022,0
"6,096",Kanmani Pappa,6.6,2022,0
"6,097",Death Slayer 2,9.0,2022,3
"6,098",Laal Singh Chaddha,5.5,2022,17
"6,099",Raksha Bandhan,5.1,2022,14
"6,102",Cadaver,6.5,2022,9
"6,103",Karthikeya 2,7.9,2022,11
"6,106",Swaraj: Bharat Ke Swatantrata Sangram Ki Samagra Gatha,9.6,2022,1
"6,107",Iftikhar,9.1,2022,0
"6,109",Maali,9.3,2022,0
"6,111",Firrkie,5.3,2022,0
"6,114",Peace,7.2,2022,6
"6,115",Aanchhi,9.2,2022,0
"6,116",Liger,3.0,2022,1
"6,118",Holy Cow,6.8,2022,0
"6,120",The Last Prank,6.5,2022,0
"6,123",Cuttputlli,5.8,2022,3
"6,128",Brahmastra Part One: Shiva,5.6,2022,5
"6,129",The Lift,8.6,2022,0
"6,131",Subway,10.0,2022,3
"6,132",Mrigja,9.4,2022,0
"6,133",Monica O My Darling,7.7,2022,24
"6,134",Kacchey Limbu,9.1,2022,1
"6,136",Zwigato,8.5,2022,0
"6,138",Khalli Balli,6.8,2022,0
"6,141",Jahaan Chaar Yaar,4.1,2022,20
"6,142",Siya,7.4,2022,7
"6,143",Middle Class Love,7.4,2022,7
"6,144",Jogi,7.2,2022,11
"6,145",Mimamsa,2.0,2022,0
"6,146",Dhaage,6.9,2022,5
"6,147",Saroj Ka Rishta,9.6,2022,0
"6,149",Chup,8.4,2022,19
"6,151",Dhokha: Round D Corner,8.2,2022,15
"6,152",Pokhar Ke Dunu Paar,6.1,2022,0
"6,153",Atithi Bhooto Bhava,6.1,2022,21
"6,154",Babli Bouncer,7.0,2022,15
"6,155",Ishq Pashmina,9.1,2022,14
"6,160",Raebareli,9.3,2022,0
"6,161",Vikram Vedha,7.1,2022,12
"6,163",Woh 3 Din,8.5,2022,0
"6,165",Plan A Plan B,4.6,2022,7
"6,169",Godfather,5.9,2022,8
"6,171",Maja Ma,6.1,2022,18
"6,172",Aa Bhi Ja O Piya,9.8,2022,3
"6,173",Goodbye,8.1,2022,24
"6,174",Hindutva,4.2,2022,0
"6,177",Chakki,9.1,2022,1
"6,178",Nazar Andaaz,8.0,2022,0
"6,179",Nazar Andaaz,8.0,2022,0
"6,182",Modi Ji Ki Beti,8.7,2022,0
"6,183",Aye Zindagi,8.9,2022,1
"6,186",Kahani Rubberband Ki,9.7,2022,3
"6,188",Love You Loktantra,9.9,2022,1
"6,190",Code Name: Tiranga,1.8,2022,10
"6,191",Mid Day Meeal,6.6,2022,0
"6,192",Jaggu Ki Lalten,7.8,2022,2
"6,193",Doctor G,7.4,2022,16
"6,196",The Bridge,6.8,2022,0
"6,197",Ram Setu,5.2,2022,22
"6,198",Ginna,8.3,2022,0
"6,203",Thank God,6.1,2022,14
"6,205",Har Har Mahadev,8.1,2022,14
"6,207",Tara vs Bilal,3.5,2022,2
"6,208",GG - Gandhada Gudi,9.6,2022,20
"6,213",Double XL,6.2,2022,6
"6,215",Ramrajya,8.6,2022,1
"6,216",Phone Bhoot,7.2,2022,7
"6,218",Mili,8.1,2022,12
"6,221",Banaras,9.4,2022,5
"6,222",Dhoop chhaon,9.6,2022,0
"6,224",Boss Climax abhi Baki hai,10.0,2022,0
"6,225",San' 75 (Pachattar),7.4,2022,0
"6,226",Tadka,7.0,2022,1
"6,227",Dada Lakhmi Chand,9.4,2022,7
"6,229",Uunchai,8.1,2022,13
"6,230",Yashoda,8.8,2022,12
"6,234",Anth the End,6.6,2022,0
"6,235",Rocket Gang,6.1,2022,2
"6,268",Smile Hearts,No ratings,2022,1
"6,300",The Green Force Mission 14th March,No ratings,2022,21
